volume,plate,list_name,list_latin,caption_latin,bhl_barcode,bhl_item,leaf,bhl_page,orientation,rotate,scan_url,page_url,sheet_asset,crop_asset,notes
II,68,Chestnut-breasted Tit,Acanthiparus Jouschistos,ACANTHIPARUS ? JOUSCHISTOS.,BirdsAsiaJohnGoIIGoul,118636,280,38534261,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIGoul/BirdsAsiaJohnGoIIGoul_0280.jp2,https://www.biodiversitylibrary.org/page/38534261,sheet-BirdsAsiaJohnGoIIGoul-0280.jpg,crop-BirdsAsiaJohnGoIIGoul-0280.jpg,
II,69,Silvery-throated Tit,Mecistura glaucogularis,"MECISTURA GHAUCUGULARIS, Gould",BirdsAsiaJohnGoIIGoul,118636,284,38534265,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIGoul/BirdsAsiaJohnGoIIGoul_0284.jp2,https://www.biodiversitylibrary.org/page/38534265,sheet-BirdsAsiaJohnGoIIGoul-0284.jpg,crop-BirdsAsiaJohnGoIIGoul-0284.jpg,
II,70,Chinese Penduline Tit,Aigithalus consobrinus,"ÆEGITHALUS CONSOBRINUS, Swirh.",BirdsAsiaJohnGoIIGoul,118636,288,38534269,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIGoul/BirdsAsiaJohnGoIIGoul_0288.jp2,https://www.biodiversitylibrary.org/page/38534269,sheet-BirdsAsiaJohnGoIIGoul-0288.jpg,crop-BirdsAsiaJohnGoIIGoul-0288.jpg,
II,71,Flame-fronted Flower-pecker,Aigithalus flammiceps,"ÆGITHALUS FLAMMICEPS, Burton.",BirdsAsiaJohnGoIIGoul,118636,292,38534273,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIGoul/BirdsAsiaJohnGoIIGoul_0292.jp2,https://www.biodiversitylibrary.org/page/38534273,sheet-BirdsAsiaJohnGoIIGoul-0292.jpg,crop-BirdsAsiaJohnGoIIGoul-0292.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
II,72,Philippine Oriole,Oriolus chinensis,"ORIOLUS CHINENSIS, Linn.",BirdsAsiaJohnGoIIGoul,118636,296,38534277,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIGoul/BirdsAsiaJohnGoIIGoul_0296.jp2,https://www.biodiversitylibrary.org/page/38534277,sheet-BirdsAsiaJohnGoIIGoul-0296.jpg,crop-BirdsAsiaJohnGoIIGoul-0296.jpg,
II,73,Broderip's Oriole,Oriolus Broderipi,"ORIOLUS BRODERIPI, Bonap",BirdsAsiaJohnGoIIGoul,118636,300,38534281,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIGoul/BirdsAsiaJohnGoIIGoul_0300.jp2,https://www.biodiversitylibrary.org/page/38534281,sheet-BirdsAsiaJohnGoIIGoul-0300.jpg,crop-BirdsAsiaJohnGoIIGoul-0300.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
II,74,Maroon Oriole,Psaropholus Trailli,PSAROPHOLUS TRAULLI.,BirdsAsiaJohnGoIIGoul,118636,304,38534285,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIGoul/BirdsAsiaJohnGoIIGoul_0304.jp2,https://www.biodiversitylibrary.org/page/38534285,sheet-BirdsAsiaJohnGoIIGoul-0304.jpg,crop-BirdsAsiaJohnGoIIGoul-0304.jpg,
II,75,Red Oriole,Psaropholus ardens,"PSAROPHOLUS ARDENS, Swinh.",BirdsAsiaJohnGoIIGoul,118636,308,38534289,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIGoul/BirdsAsiaJohnGoIIGoul_0308.jp2,https://www.biodiversitylibrary.org/page/38534289,sheet-BirdsAsiaJohnGoIIGoul-0308.jpg,crop-BirdsAsiaJohnGoIIGoul-0308.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,1,Clouded Thrush,Turdus fuscatus,"TURDUS FUSCATUS, Pall.",BirdsAsiaJohnGoIIIGoul,118635,12,38533713,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0012.jp2,https://www.biodiversitylibrary.org/page/38533713,sheet-BirdsAsiaJohnGoIIIGoul-0012.jpg,crop-BirdsAsiaJohnGoIIIGoul-0012.jpg,
III,2,Red-throated Thrush,Turdus ruficollis,"TURDUS RUFICOLLIS, Pall.",BirdsAsiaJohnGoIIIGoul,118635,16,38533709,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0016.jp2,https://www.biodiversitylibrary.org/page/38533709,sheet-BirdsAsiaJohnGoIIIGoul-0016.jpg,crop-BirdsAsiaJohnGoIIIGoul-0016.jpg,
III,3,Gould's Thrush,Turdus Gouldi,"TURDUS GOULDI, J.Verr.",BirdsAsiaJohnGoIIIGoul,118635,20,38533705,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0020.jp2,https://www.biodiversitylibrary.org/page/38533705,sheet-BirdsAsiaJohnGoIIIGoul-0020.jpg,crop-BirdsAsiaJohnGoIIIGoul-0020.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,4,Affghan Thrush,Merula unicolor,"MERULA UNICOLOR, Gould.",BirdsAsiaJohnGoIIIGoul,118635,24,38533701,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0024.jp2,https://www.biodiversitylibrary.org/page/38533701,sheet-BirdsAsiaJohnGoIIIGoul-0024.jpg,crop-BirdsAsiaJohnGoIIIGoul-0024.jpg,
III,5,Chestnut-coloured Merula,Merula castanea,"MERULA CASTANEA, Gould",BirdsAsiaJohnGoIIIGoul,118635,28,38533697,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0028.jp2,https://www.biodiversitylibrary.org/page/38533697,sheet-BirdsAsiaJohnGoIIIGoul-0028.jpg,crop-BirdsAsiaJohnGoIIIGoul-0028.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,6,White-collared Merula,Merula albocincta,MERULA ALBOCINCTA.,BirdsAsiaJohnGoIIIGoul,118635,32,38533693,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0032.jp2,https://www.biodiversitylibrary.org/page/38533693,sheet-BirdsAsiaJohnGoIIIGoul-0032.jpg,crop-BirdsAsiaJohnGoIIIGoul-0032.jpg,
III,7,Grey-winged Merula,Merula Boulboul,MERULA BOULBOUL.,BirdsAsiaJohnGoIIIGoul,118635,36,38533689,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0036.jp2,https://www.biodiversitylibrary.org/page/38533689,sheet-BirdsAsiaJohnGoIIIGoul-0036.jpg,crop-BirdsAsiaJohnGoIIIGoul-0036.jpg,
III,8,Chestnut-bellied Rock-Thrush,Petrocincla erythrogastra,PETROCINCLA ERYTHROGASTRA.,BirdsAsiaJohnGoIIIGoul,118635,40,38533655,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0040.jp2,https://www.biodiversitylibrary.org/page/38533655,sheet-BirdsAsiaJohnGoIIIGoul-0040.jpg,crop-BirdsAsiaJohnGoIIIGoul-0040.jpg,
III,9,Crested Spizixos,Spizixos canifrons,"SPIZIXOS CANIFRONS, Blyth.",BirdsAsiaJohnGoIIIGoul,118635,44,38533659,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0044.jp2,https://www.biodiversitylibrary.org/page/38533659,sheet-BirdsAsiaJohnGoIIIGoul-0044.jpg,crop-BirdsAsiaJohnGoIIIGoul-0044.jpg,
III,10,Chinese Spizixos,Spizixos semitorques,"SPIZIXOS SEMITORQUES, Swinh.",BirdsAsiaJohnGoIIIGoul,118635,48,38533663,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0048.jp2,https://www.biodiversitylibrary.org/page/38533663,sheet-BirdsAsiaJohnGoIIIGoul-0048.jpg,crop-BirdsAsiaJohnGoIIIGoul-0048.jpg,
III,11,Chinese Bulbul,Ixus sinensis,IZUS SINENSIS .,BirdsAsiaJohnGoIIIGoul,118635,52,38533667,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0052.jp2,https://www.biodiversitylibrary.org/page/38533667,sheet-BirdsAsiaJohnGoIIIGoul-0052.jpg,crop-BirdsAsiaJohnGoIIIGoul-0052.jpg,
III,12,Formosan Hypsipetes,Hypsipetes nigerrima,"HYPSIPETES NIGERRIMA, Gould.",BirdsAsiaJohnGoIIIGoul,118635,56,38533671,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0056.jp2,https://www.biodiversitylibrary.org/page/38533671,sheet-BirdsAsiaJohnGoIIIGoul-0056.jpg,crop-BirdsAsiaJohnGoIIIGoul-0056.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,13,Javanese Phyllornis,Phyllornis Javensis,PHYLLORNIS JAVENSIS.,BirdsAsiaJohnGoIIIGoul,118635,60,38533675,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0060.jp2,https://www.biodiversitylibrary.org/page/38533675,sheet-BirdsAsiaJohnGoIIIGoul-0060.jpg,crop-BirdsAsiaJohnGoIIIGoul-0060.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,14,Hardwick's Phyllornis,Phyllornis Hardwicki,PHYLLORNIS HARDWICKI.,BirdsAsiaJohnGoIIIGoul,118635,64,38533679,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0064.jp2,https://www.biodiversitylibrary.org/page/38533679,sheet-BirdsAsiaJohnGoIIIGoul-0064.jpg,crop-BirdsAsiaJohnGoIIIGoul-0064.jpg,
III,15,Hodgson's Phyllornis,Phyllornis Hodgsoni,PHYLLORNIS HODGSONI.,BirdsAsiaJohnGoIIIGoul,118635,68,38533683,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0068.jp2,https://www.biodiversitylibrary.org/page/38533683,sheet-BirdsAsiaJohnGoIIIGoul-0068.jpg,crop-BirdsAsiaJohnGoIIIGoul-0068.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,16,Malabar Phyllornis,Phyllornis Malabaricus,PHYLLORNIS MALABARICUS.,BirdsAsiaJohnGoIIIGoul,118635,72,38533725,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0072.jp2,https://www.biodiversitylibrary.org/page/38533725,sheet-BirdsAsiaJohnGoIIIGoul-0072.jpg,crop-BirdsAsiaJohnGoIIIGoul-0072.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,17,Jerdon's Phyllornis,Phyllornis Jerdoni,PHYLLORNIS JERDONI®,BirdsAsiaJohnGoIIIGoul,118635,76,38533729,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0076.jp2,https://www.biodiversitylibrary.org/page/38533729,sheet-BirdsAsiaJohnGoIIIGoul-0076.jpg,crop-BirdsAsiaJohnGoIIIGoul-0076.jpg,
III,18,All-green Phyllornis,Phyllornis cyanopogon,"PHYLLORNIS CYANOPOGON, Temm.",BirdsAsiaJohnGoIIIGoul,118635,80,38533733,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0080.jp2,https://www.biodiversitylibrary.org/page/38533733,sheet-BirdsAsiaJohnGoIIIGoul-0080.jpg,crop-BirdsAsiaJohnGoIIIGoul-0080.jpg,
III,19,Malayan Fairy Bluebird,Irena cyanea,IRENA CYANEA.,BirdsAsiaJohnGoIIIGoul,118635,84,38533737,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0084.jp2,https://www.biodiversitylibrary.org/page/38533737,sheet-BirdsAsiaJohnGoIIIGoul-0084.jpg,crop-BirdsAsiaJohnGoIIIGoul-0084.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,20,Bornean Fairy Bluebird,Irena criniger,IRENA CRINIGER.,BirdsAsiaJohnGoIIIGoul,118635,88,38533741,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0088.jp2,https://www.biodiversitylibrary.org/page/38533741,sheet-BirdsAsiaJohnGoIIIGoul-0088.jpg,crop-BirdsAsiaJohnGoIIIGoul-0088.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,21,Indian Fairy Bluebird,Irena puella,IRENA PUELLA.,BirdsAsiaJohnGoIIIGoul,118635,92,38533745,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0092.jp2,https://www.biodiversitylibrary.org/page/38533745,sheet-BirdsAsiaJohnGoIIIGoul-0092.jpg,crop-BirdsAsiaJohnGoIIIGoul-0092.jpg,
III,22,Blue-mantled Fairy Bluebird,Irena cyanogastra,"IRENA CYANOGASTRA, Vigors.",BirdsAsiaJohnGoIIIGoul,118635,96,38533749,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0096.jp2,https://www.biodiversitylibrary.org/page/38533749,sheet-BirdsAsiaJohnGoIIIGoul-0096.jpg,crop-BirdsAsiaJohnGoIIIGoul-0096.jpg,
III,23,Black-mantled Fairy Bluebird,Irena melanochlamys,"IRENA MELANOCHLAMYS, Sharpe.",BirdsAsiaJohnGoIIIGoul,118635,100,38533753,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0100.jp2,https://www.biodiversitylibrary.org/page/38533753,sheet-BirdsAsiaJohnGoIIIGoul-0100.jpg,crop-BirdsAsiaJohnGoIIIGoul-0100.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,24,Dial Bird,Copsychus saularis,COPSYCHUS SAULARIS.,BirdsAsiaJohnGoIIIGoul,118635,104,38533757,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0104.jp2,https://www.biodiversitylibrary.org/page/38533757,sheet-BirdsAsiaJohnGoIIIGoul-0104.jpg,crop-BirdsAsiaJohnGoIIIGoul-0104.jpg,
III,25,Malaccan Dial Bird,Copsychus Mindanensis,COPSYCHUS MINDANENSIS.,BirdsAsiaJohnGoIIIGoul,118635,108,38533761,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0108.jp2,https://www.biodiversitylibrary.org/page/38533761,sheet-BirdsAsiaJohnGoIIIGoul-0108.jpg,crop-BirdsAsiaJohnGoIIIGoul-0108.jpg,
III,26,Chestnut-bellied Dial Bird,Copsychus suavis,"COPSYCHUS SUAVIS, Sclat.",BirdsAsiaJohnGoIIIGoul,118635,112,38533765,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0112.jp2,https://www.biodiversitylibrary.org/page/38533765,sheet-BirdsAsiaJohnGoIIIGoul-0112.jpg,crop-BirdsAsiaJohnGoIIIGoul-0112.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,27,Bligh's Whistling Thrush,Myiophoneus Blighi,"MYTOPHONUS, Arrenga). BLIGHI, Holdsworth.",BirdsAsiaJohnGoIIIGoul,118635,116,38533769,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0116.jp2,https://www.biodiversitylibrary.org/page/38533769,sheet-BirdsAsiaJohnGoIIIGoul-0116.jpg,crop-BirdsAsiaJohnGoIIIGoul-0116.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,28,Formosan Whistling Thrush,Myiophoneus insularis,"MYIOPHONEUS INSULARIS, Gould",BirdsAsiaJohnGoIIIGoul,118635,120,38533773,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0120.jp2,https://www.biodiversitylibrary.org/page/38533773,sheet-BirdsAsiaJohnGoIIIGoul-0120.jpg,crop-BirdsAsiaJohnGoIIIGoul-0120.jpg,
III,29,White-bellied Callene,Callene albiventris,"CALLENE ALBIVENTRIS , Fairb.",BirdsAsiaJohnGoIIIGoul,118635,124,38533777,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0124.jp2,https://www.biodiversitylibrary.org/page/38533777,sheet-BirdsAsiaJohnGoIIIGoul-0124.jpg,crop-BirdsAsiaJohnGoIIIGoul-0124.jpg,
III,30,Slender-billed Chat-Thrush,Leioptila annectens,"LIOPTILA ANNECTANS, Blyth.",BirdsAsiaJohnGoIIIGoul,118635,128,38533781,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0128.jp2,https://www.biodiversitylibrary.org/page/38533781,sheet-BirdsAsiaJohnGoIIIGoul-0128.jpg,crop-BirdsAsiaJohnGoIIIGoul-0128.jpg,
III,31,Himalayan Conostoma,Conostoma emodium,"COVOSTOMA ÆEMODTUM, Hoags",BirdsAsiaJohnGoIIIGoul,118635,132,38533785,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0132.jp2,https://www.biodiversitylibrary.org/page/38533785,sheet-BirdsAsiaJohnGoIIIGoul-0132.jpg,crop-BirdsAsiaJohnGoIIIGoul-0132.jpg,
III,32,Black-and-white Sibia,Sibia melanoleuca,"SIBIA MELANOLEUCA, Tickell.",BirdsAsiaJohnGoIIIGoul,118635,136,38533789,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0136.jp2,https://www.biodiversitylibrary.org/page/38533789,sheet-BirdsAsiaJohnGoIIIGoul-0136.jpg,crop-BirdsAsiaJohnGoIIIGoul-0136.jpg,
III,33,Red-kneed Pomatorhinus,Pomatorhinus erythrocnemis,"POMATORHINUS ERYTHROCNEMIS, Gould.",BirdsAsiaJohnGoIIIGoul,118635,140,38533793,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0140.jp2,https://www.biodiversitylibrary.org/page/38533793,sheet-BirdsAsiaJohnGoIIIGoul-0140.jpg,crop-BirdsAsiaJohnGoIIIGoul-0140.jpg,
III,34,Scimitar-bill,Xiphoramphus superciliaris,"XIPHORHAMPHUS SUPERCILIARIS, Blyth.",BirdsAsiaJohnGoIIIGoul,118635,144,38533797,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0144.jp2,https://www.biodiversitylibrary.org/page/38533797,sheet-BirdsAsiaJohnGoIIIGoul-0144.jpg,crop-BirdsAsiaJohnGoIIIGoul-0144.jpg,
III,35,Crimson-winged Trochalopteron,Trochalopteron phoeniceum,TROCHALOPTERON PHŒMICEUM.,BirdsAsiaJohnGoIIIGoul,118635,148,38533801,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0148.jp2,https://www.biodiversitylibrary.org/page/38533801,sheet-BirdsAsiaJohnGoIIIGoul-0148.jpg,crop-BirdsAsiaJohnGoIIIGoul-0148.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,36,Beautiful Trochalopteron,Trochalopteron formosum,"TROCHALOPTERON FORMOSUM, J.Verr.",BirdsAsiaJohnGoIIIGoul,118635,152,38533805,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0152.jp2,https://www.biodiversitylibrary.org/page/38533805,sheet-BirdsAsiaJohnGoIIIGoul-0152.jpg,crop-BirdsAsiaJohnGoIIIGoul-0152.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,37,Allied Thrush,Trochalopteron affine,"TROCHALOPTERON AFFINE, Hodgs.",BirdsAsiaJohnGoIIIGoul,118635,156,38533809,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0156.jp2,https://www.biodiversitylibrary.org/page/38533809,sheet-BirdsAsiaJohnGoIIIGoul-0156.jpg,crop-BirdsAsiaJohnGoIIIGoul-0156.jpg,
III,38,Variegated Thrush,Trochalopteron variegatum,TROCHALOPTERON VARIEGATUM.,BirdsAsiaJohnGoIIIGoul,118635,160,38533813,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0160.jp2,https://www.biodiversitylibrary.org/page/38533813,sheet-BirdsAsiaJohnGoIIIGoul-0160.jpg,crop-BirdsAsiaJohnGoIIIGoul-0160.jpg,
III,39,Cinereous Trochalopteron,Trochalopteron cineraceum,"TROCHALOPTERON CINERACEUM, Godwin-dusten.",BirdsAsiaJohnGoIIIGoul,118635,164,38533817,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0164.jp2,https://www.biodiversitylibrary.org/page/38533817,sheet-BirdsAsiaJohnGoIIIGoul-0164.jpg,crop-BirdsAsiaJohnGoIIIGoul-0164.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,40,White-eyebrowed Trochalopteron,Trochalopteron virgatum,"TROCHALOPTERON VIRGATUM, GodwinAuster.",BirdsAsiaJohnGoIIIGoul,118635,168,38533821,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0168.jp2,https://www.biodiversitylibrary.org/page/38533821,sheet-BirdsAsiaJohnGoIIIGoul-0168.jpg,crop-BirdsAsiaJohnGoIIIGoul-0168.jpg,
III,41,Blyth's Laughing Thrush,Trochalopteron Blythii,"TROCHALOPTERON BLYTHU, J.Verr.",BirdsAsiaJohnGoIIIGoul,118635,172,38533825,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0172.jp2,https://www.biodiversitylibrary.org/page/38533825,sheet-BirdsAsiaJohnGoIIIGoul-0172.jpg,crop-BirdsAsiaJohnGoIIIGoul-0172.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,42,Elliot's Trochalopteron,Trochalopteron Elliotii,"TROCHALOPTERON ELLIOTI, J.Ver.",BirdsAsiaJohnGoIIIGoul,118635,176,38533829,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0176.jp2,https://www.biodiversitylibrary.org/page/38533829,sheet-BirdsAsiaJohnGoIIIGoul-0176.jpg,crop-BirdsAsiaJohnGoIIIGoul-0176.jpg,
III,43,Tickell's Laughing Thrush,Trochalopteron melanostigma,"TROCHALOPTERON MELANOSTIGMA, Blyth.",BirdsAsiaJohnGoIIIGoul,118635,180,38533833,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0180.jp2,https://www.biodiversitylibrary.org/page/38533833,sheet-BirdsAsiaJohnGoIIIGoul-0180.jpg,crop-BirdsAsiaJohnGoIIIGoul-0180.jpg,
III,44,Ocellated Ianthocincla,Ianthocincla ocellata,IANTHOCINCLA OCELLATA .,BirdsAsiaJohnGoIIIGoul,118635,184,38533837,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0184.jp2,https://www.biodiversitylibrary.org/page/38533837,sheet-BirdsAsiaJohnGoIIIGoul-0184.jpg,crop-BirdsAsiaJohnGoIIIGoul-0184.jpg,
III,45,Allied Ianthocincla,Ianthocincla Artemisiae,IANTHOCINCIA ARTEMISIA .,BirdsAsiaJohnGoIIIGoul,118635,188,38533841,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0188.jp2,https://www.biodiversitylibrary.org/page/38533841,sheet-BirdsAsiaJohnGoIIIGoul-0188.jpg,crop-BirdsAsiaJohnGoIIIGoul-0188.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,46,Lunulated Ianthocincla,Ianthocincla lunulata,"IANTHOCINCLA LUNULATA, J.Verr.",BirdsAsiaJohnGoIIIGoul,118635,192,38533845,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIIIGoul/BirdsAsiaJohnGoIIIGoul_0192.jp2,https://www.biodiversitylibrary.org/page/38533845,sheet-BirdsAsiaJohnGoIIIGoul-0192.jpg,crop-BirdsAsiaJohnGoIIIGoul-0192.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
