volume,plate,list_name,list_latin,caption_latin,bhl_barcode,bhl_item,leaf,bhl_page,orientation,rotate,scan_url,page_url,sheet_asset,crop_asset,notes
V,2,Leadbeater’s Cockatoo,Cacatua Leadbeateri,Cacatua Leadbeateri,birdsAustraliav5Goul,188478,16,48400938,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0016.jp2,https://www.biodiversitylibrary.org/page/48400938,sheet-birdsAustraliav5Goul-0016.jpg,crop-birdsAustraliav5Goul-0016.jpg,
V,3,Blood-stained Cockatoo,Cacatua sanguinea,Cacatua sanguinea,birdsAustraliav5Goul,188478,20,48400942,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0020.jp2,https://www.biodiversitylibrary.org/page/48400942,sheet-birdsAustraliav5Goul-0020.jpg,crop-birdsAustraliav5Goul-0020.jpg,
V,4,Rose-breasted Cockatoo,Cacatua Eos,Cacatua Eos,birdsAustraliav5Goul,188478,24,48400946,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0024.jp2,https://www.biodiversitylibrary.org/page/48400946,sheet-birdsAustraliav5Goul-0024.jpg,crop-birdsAustraliav5Goul-0024.jpg,
V,5,Long-billed Cockatoo,Licmetis nasicus,Licmetis nasicus,birdsAustraliav5Goul,188478,28,48400950,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0028.jp2,https://www.biodiversitylibrary.org/page/48400950,sheet-birdsAustraliav5Goul-0028.jpg,crop-birdsAustraliav5Goul-0028.jpg,
V,6,Philip Island Parrot,Nestor productus,Nestor productus,birdsAustraliav5Goul,188478,32,48400954,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0032.jp2,https://www.biodiversitylibrary.org/page/48400954,sheet-birdsAustraliav5Goul-0032.jpg,crop-birdsAustraliav5Goul-0032.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,7,Banksian Cockatoo,Calyptorhynchus Banksii,Calyptorhynchus Banksii,birdsAustraliav5Goul,188478,36,48400958,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0036.jp2,https://www.biodiversitylibrary.org/page/48400958,sheet-birdsAustraliav5Goul-0036.jpg,crop-birdsAustraliav5Goul-0036.jpg,
V,8,Great-billed Black Cockatoo,Calyptorhynchus macrorhynchus,Calyptorhynchus macrorhynchus,birdsAustraliav5Goul,188478,40,48400962,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0040.jp2,https://www.biodiversitylibrary.org/page/48400962,sheet-birdsAustraliav5Goul-0040.jpg,crop-birdsAustraliav5Goul-0040.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,9,Western Black Cockatoo,Calyptorhynchus naso,Calyptorhynchus naso,birdsAustraliav5Goul,188478,44,48400966,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0044.jp2,https://www.biodiversitylibrary.org/page/48400966,sheet-birdsAustraliav5Goul-0044.jpg,crop-birdsAustraliav5Goul-0044.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,10,Leach’s Cockatoo,Calyptorhynchus Leachii,Calyptorhynchus Leachii,birdsAustraliav5Goul,188478,48,48400970,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0048.jp2,https://www.biodiversitylibrary.org/page/48400970,sheet-birdsAustraliav5Goul-0048.jpg,crop-birdsAustraliav5Goul-0048.jpg,
V,11,Funereal Cockatoo,Calyptorhynchus funereus,Calyptorhynchus funereus,birdsAustraliav5Goul,188478,52,48400974,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0052.jp2,https://www.biodiversitylibrary.org/page/48400974,sheet-birdsAustraliav5Goul-0052.jpg,crop-birdsAustraliav5Goul-0052.jpg,
V,12,Yellow-eared Black Cockatoo,Calyptorhynchus xanthonotus,Calyptorhynchus xanthonotus,birdsAustraliav5Goul,188478,56,48400978,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0056.jp2,https://www.biodiversitylibrary.org/page/48400978,sheet-birdsAustraliav5Goul-0056.jpg,crop-birdsAustraliav5Goul-0056.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,13,Baudin’s Cockatoo,Calyptorhynchus Baudinii,Calyptorhynchus Baudinii,birdsAustraliav5Goul,188478,60,48400982,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0060.jp2,https://www.biodiversitylibrary.org/page/48400982,sheet-birdsAustraliav5Goul-0060.jpg,crop-birdsAustraliav5Goul-0060.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,14,Gang-gang Cockatoo,Callocephalon galeatum,Callocephalon galeatum,birdsAustraliav5Goul,188478,64,48400986,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0064.jp2,https://www.biodiversitylibrary.org/page/48400986,sheet-birdsAustraliav5Goul-0064.jpg,crop-birdsAustraliav5Goul-0064.jpg,
V,15,Barraband’s Parrakeet,Polytelis Barrabandi,Polytelis Barrabandi,birdsAustraliav5Goul,188478,68,48400990,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0068.jp2,https://www.biodiversitylibrary.org/page/48400990,sheet-birdsAustraliav5Goul-0068.jpg,crop-birdsAustraliav5Goul-0068.jpg,
V,16,Black-tailed Parrakeet,Polytelis melanura,Polytelis melanura,birdsAustraliav5Goul,188478,72,48400994,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0072.jp2,https://www.biodiversitylibrary.org/page/48400994,sheet-birdsAustraliav5Goul-0072.jpg,crop-birdsAustraliav5Goul-0072.jpg,
V,17,King Lory,Aprosmictus scapulatus,Aprosmictus scapulatus,birdsAustraliav5Goul,188478,76,48400998,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0076.jp2,https://www.biodiversitylibrary.org/page/48400998,sheet-birdsAustraliav5Goul-0076.jpg,crop-birdsAustraliav5Goul-0076.jpg,
V,18,Red-winged Lory,Aprosmictus erythropterus,Aprosmictus erythropterus,birdsAustraliav5Goul,188478,80,48401002,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0080.jp2,https://www.biodiversitylibrary.org/page/48401002,sheet-birdsAustraliav5Goul-0080.jpg,crop-birdsAustraliav5Goul-0080.jpg,
V,19,Yellow-collared Parrakeet,Platycercus semitorquatus,Platycercus semitorquatus,birdsAustraliav5Goul,188478,84,48401006,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0084.jp2,https://www.biodiversitylibrary.org/page/48401006,sheet-birdsAustraliav5Goul-0084.jpg,crop-birdsAustraliav5Goul-0084.jpg,
V,20,Bauer’s Parrakeet,Platycercus Baueri,Platycercus Baueri,birdsAustraliav5Goul,188478,88,48401010,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0088.jp2,https://www.biodiversitylibrary.org/page/48401010,sheet-birdsAustraliav5Goul-0088.jpg,crop-birdsAustraliav5Goul-0088.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,21,Barnard’s Parrakeet,Platycercus Barnardi,Platycercus Barnardi,birdsAustraliav5Goul,188478,92,48401014,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0092.jp2,https://www.biodiversitylibrary.org/page/48401014,sheet-birdsAustraliav5Goul-0092.jpg,crop-birdsAustraliav5Goul-0092.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,22,Adelaide Parrakeet,Platycercus Adelaidiae,Platycercus Adelaidiae,birdsAustraliav5Goul,188478,96,48401018,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0096.jp2,https://www.biodiversitylibrary.org/page/48401018,sheet-birdsAustraliav5Goul-0096.jpg,crop-birdsAustraliav5Goul-0096.jpg,
V,23,Pennant’s Parrakeet,Platycercus Pennantii,Platycercus Pennantii,birdsAustraliav5Goul,188478,100,48401022,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0100.jp2,https://www.biodiversitylibrary.org/page/48401022,sheet-birdsAustraliav5Goul-0100.jpg,crop-birdsAustraliav5Goul-0100.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,24,Yellow-bellied Parrakeet,Platycercus flaviventris,Platycercus flaviventris,birdsAustraliav5Goul,188478,104,48401026,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0104.jp2,https://www.biodiversitylibrary.org/page/48401026,sheet-birdsAustraliav5Goul-0104.jpg,crop-birdsAustraliav5Goul-0104.jpg,
V,25,Yellow-rumped Parrakeet,Platycercus flaveolus,Platycercus flaveolus,birdsAustraliav5Goul,188478,108,48401030,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0108.jp2,https://www.biodiversitylibrary.org/page/48401030,sheet-birdsAustraliav5Goul-0108.jpg,crop-birdsAustraliav5Goul-0108.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,26,Pale-headed Parrakeet,Platycercus palliceps,Platycercus palliceps,birdsAustraliav5Goul,188478,112,48401034,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0112.jp2,https://www.biodiversitylibrary.org/page/48401034,sheet-birdsAustraliav5Goul-0112.jpg,crop-birdsAustraliav5Goul-0112.jpg,
V,27,Rose-hill Parrakeet,Platycercus eximius,Platycercus eximius,birdsAustraliav5Goul,188478,116,48401038,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0116.jp2,https://www.biodiversitylibrary.org/page/48401038,sheet-birdsAustraliav5Goul-0116.jpg,crop-birdsAustraliav5Goul-0116.jpg,
V,28,Splendid Parrakeet,Platycercus splendidus,Platycercus splendidus,birdsAustraliav5Goul,188478,120,48401042,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0120.jp2,https://www.biodiversitylibrary.org/page/48401042,sheet-birdsAustraliav5Goul-0120.jpg,crop-birdsAustraliav5Goul-0120.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,29,The Earl of Derby’s Parrakeet,Platycercus icterotis,Platycercus icterotis,birdsAustraliav5Goul,188478,124,48401046,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0124.jp2,https://www.biodiversitylibrary.org/page/48401046,sheet-birdsAustraliav5Goul-0124.jpg,crop-birdsAustraliav5Goul-0124.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,30,Fiery Parrakeet,Platycercus ignitus,Platycercus ignitus,birdsAustraliav5Goul,188478,128,48401050,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0128.jp2,https://www.biodiversitylibrary.org/page/48401050,sheet-birdsAustraliav5Goul-0128.jpg,crop-birdsAustraliav5Goul-0128.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,31,Brown’s Parrakeet,Platycercus Brownii,Platycercus Brownii,birdsAustraliav5Goul,188478,132,48401054,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0132.jp2,https://www.biodiversitylibrary.org/page/48401054,sheet-birdsAustraliav5Goul-0132.jpg,crop-birdsAustraliav5Goul-0132.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,32,Red-capped Parrakeet,Platycercus pileatus,Platycercus pileatus,birdsAustraliav5Goul,188478,136,48401058,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0136.jp2,https://www.biodiversitylibrary.org/page/48401058,sheet-birdsAustraliav5Goul-0136.jpg,crop-birdsAustraliav5Goul-0136.jpg,
V,33,Crimson-bellied Parrakeet,Psephotus haematogaster,Psephotus haematogaster,birdsAustraliav5Goul,188478,140,48401062,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0140.jp2,https://www.biodiversitylibrary.org/page/48401062,sheet-birdsAustraliav5Goul-0140.jpg,crop-birdsAustraliav5Goul-0140.jpg,
V,34,Beautiful Parrakeet,Psephotus pulcherrimus,Psephotus pulcherrimus,birdsAustraliav5Goul,188478,144,48401066,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0144.jp2,https://www.biodiversitylibrary.org/page/48401066,sheet-birdsAustraliav5Goul-0144.jpg,crop-birdsAustraliav5Goul-0144.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,35,Many-coloured Parrakeet,Psephotus multicolor,Psephotus multicolor,birdsAustraliav5Goul,188478,148,48401070,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0148.jp2,https://www.biodiversitylibrary.org/page/48401070,sheet-birdsAustraliav5Goul-0148.jpg,crop-birdsAustraliav5Goul-0148.jpg,
V,36,Red-backed Parrakeet,Psephotus haematonotus,Psephotus haematonotus,birdsAustraliav5Goul,188478,152,48401074,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0152.jp2,https://www.biodiversitylibrary.org/page/48401074,sheet-birdsAustraliav5Goul-0152.jpg,crop-birdsAustraliav5Goul-0152.jpg,
V,37,Blue-banded Grass-Parrakeet,Euphema chrysostoma,Euphema chrysostoma,birdsAustraliav5Goul,188478,156,48401078,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0156.jp2,https://www.biodiversitylibrary.org/page/48401078,sheet-birdsAustraliav5Goul-0156.jpg,crop-birdsAustraliav5Goul-0156.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,38,Elegant Grass-Parrakeet,Euphema elegans,Euphema elegans,birdsAustraliav5Goul,188478,160,48401082,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0160.jp2,https://www.biodiversitylibrary.org/page/48401082,sheet-birdsAustraliav5Goul-0160.jpg,crop-birdsAustraliav5Goul-0160.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,39,Orange-bellied Grass-Parrakeet,Euphema aurantia,Euphema aurantia,birdsAustraliav5Goul,188478,164,48401086,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0164.jp2,https://www.biodiversitylibrary.org/page/48401086,sheet-birdsAustraliav5Goul-0164.jpg,crop-birdsAustraliav5Goul-0164.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,40,Rock Grass-Parrakeet,Euphema petrophila,Euphema petrophila,birdsAustraliav5Goul,188478,168,48401090,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0168.jp2,https://www.biodiversitylibrary.org/page/48401090,sheet-birdsAustraliav5Goul-0168.jpg,crop-birdsAustraliav5Goul-0168.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,41,Chestnut-shouldered Grass-Parrakeet,Euphema pulchella,Euphema pulchella,birdsAustraliav5Goul,188478,172,48401094,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0172.jp2,https://www.biodiversitylibrary.org/page/48401094,sheet-birdsAustraliav5Goul-0172.jpg,crop-birdsAustraliav5Goul-0172.jpg,
V,42,Splendid Grass-Parrakeet,Euphema splendida,Euphema splendida,birdsAustraliav5Goul,188478,176,48401098,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0176.jp2,https://www.biodiversitylibrary.org/page/48401098,sheet-birdsAustraliav5Goul-0176.jpg,crop-birdsAustraliav5Goul-0176.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,43,Bourke’s Grass-Parrakeet,Euphema Bourkii,Euphema Bourkii,birdsAustraliav5Goul,188478,180,48401102,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0180.jp2,https://www.biodiversitylibrary.org/page/48401102,sheet-birdsAustraliav5Goul-0180.jpg,crop-birdsAustraliav5Goul-0180.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,44,Warbling Grass-Parrakeet,Melopsittacus undulatus,Melopsittacus undulatus,birdsAustraliav5Goul,188478,184,48401106,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0184.jp2,https://www.biodiversitylibrary.org/page/48401106,sheet-birdsAustraliav5Goul-0184.jpg,crop-birdsAustraliav5Goul-0184.jpg,
V,45,Cockatoo Parrakeet,Nymphicus Novae-Hollandiae,Nymphicus Novae-Hollandiae,birdsAustraliav5Goul,188478,188,48401110,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0188.jp2,https://www.biodiversitylibrary.org/page/48401110,sheet-birdsAustraliav5Goul-0188.jpg,crop-birdsAustraliav5Goul-0188.jpg,
V,46,Ground Parrakeet,Pezoporus formosus,Pezoporus formosus,birdsAustraliav5Goul,188478,192,48401114,landscape,270,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0192.jp2,https://www.biodiversitylibrary.org/page/48401114,sheet-birdsAustraliav5Goul-0192.jpg,crop-birdsAustraliav5Goul-0192.jpg,
V,47,Swift Lorikeet,Lathamus discolor,Lathamus discolor,birdsAustraliav5Goul,188478,196,48401118,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0196.jp2,https://www.biodiversitylibrary.org/page/48401118,sheet-birdsAustraliav5Goul-0196.jpg,crop-birdsAustraliav5Goul-0196.jpg,
V,48,Swainson's Lorikeet,Trichoglossus Swainsonii,Trichoglossus Swainsonii,birdsAustraliav5Goul,188478,200,48401122,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0200.jp2,https://www.biodiversitylibrary.org/page/48401122,sheet-birdsAustraliav5Goul-0200.jpg,crop-birdsAustraliav5Goul-0200.jpg,
V,49,Red-collared Lorikeet,Trichoglossus rubritorquis,Trichoglossus rubritorquis,birdsAustraliav5Goul,188478,204,48401126,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0204.jp2,https://www.biodiversitylibrary.org/page/48401126,sheet-birdsAustraliav5Goul-0204.jpg,crop-birdsAustraliav5Goul-0204.jpg,
V,50,Scaly-breasted Lorikeet,Trichoglossus chlorolepidotus,Trichoglossus chlorolepidotus,birdsAustraliav5Goul,188478,208,48401130,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0208.jp2,https://www.biodiversitylibrary.org/page/48401130,sheet-birdsAustraliav5Goul-0208.jpg,crop-birdsAustraliav5Goul-0208.jpg,
V,51,Varied Lorikeet,Trichoglossus versicolor,Trichoglossus versicolor,birdsAustraliav5Goul,188478,212,48401134,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0212.jp2,https://www.biodiversitylibrary.org/page/48401134,sheet-birdsAustraliav5Goul-0212.jpg,crop-birdsAustraliav5Goul-0212.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,52,Musky Lorikeet,Trichoglossus concinnus,Trichoglossus concinnus,birdsAustraliav5Goul,188478,216,48401138,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0216.jp2,https://www.biodiversitylibrary.org/page/48401138,sheet-birdsAustraliav5Goul-0216.jpg,crop-birdsAustraliav5Goul-0216.jpg,
V,53,Porphyry-crowned Lorikeet,Trichoglossus porphyrocephalus,Trichoglossus porphyrocephalus,birdsAustraliav5Goul,188478,220,48401142,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0220.jp2,https://www.biodiversitylibrary.org/page/48401142,sheet-birdsAustraliav5Goul-0220.jpg,crop-birdsAustraliav5Goul-0220.jpg,
V,54,Little Lorikeet,Trichoglossus pusillus,Trichoglossus pusillus,birdsAustraliav5Goul,188478,224,48401146,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0224.jp2,https://www.biodiversitylibrary.org/page/48401146,sheet-birdsAustraliav5Goul-0224.jpg,crop-birdsAustraliav5Goul-0224.jpg,
V,55,Swainson’s Fruit Pigeon,Ptilinopus Swainsonii,Ptilinopus Swainsonii,birdsAustraliav5Goul,188478,228,48401150,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0228.jp2,https://www.biodiversitylibrary.org/page/48401150,sheet-birdsAustraliav5Goul-0228.jpg,crop-birdsAustraliav5Goul-0228.jpg,
V,56,Ewing’s Fruit Pigeon,Ptilinopus Ewingii,Ptilinopus Ewingii,birdsAustraliav5Goul,188478,232,48401154,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0232.jp2,https://www.biodiversitylibrary.org/page/48401154,sheet-birdsAustraliav5Goul-0232.jpg,crop-birdsAustraliav5Goul-0232.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,57,Superb Fruit Pigeon,Ptilinopus superbus,Ptilinopus superbus,birdsAustraliav5Goul,188478,236,48401158,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0236.jp2,https://www.biodiversitylibrary.org/page/48401158,sheet-birdsAustraliav5Goul-0236.jpg,crop-birdsAustraliav5Goul-0236.jpg,
V,58,Magnificent Fruit Pigeon,Carpophaga magnifica,Carpophaga magnifica,birdsAustraliav5Goul,188478,240,48401162,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0240.jp2,https://www.biodiversitylibrary.org/page/48401162,sheet-birdsAustraliav5Goul-0240.jpg,crop-birdsAustraliav5Goul-0240.jpg,
V,59,White-headed Fruit Pigeon,Carpophaga leucomela,Carpophaga leucomela,birdsAustraliav5Goul,188478,244,48401166,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0244.jp2,https://www.biodiversitylibrary.org/page/48401166,sheet-birdsAustraliav5Goul-0244.jpg,crop-birdsAustraliav5Goul-0244.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,60,Torres Strait Fruit Pigeon,Carpophaga luctuosa,Carpophaga luctuosa,birdsAustraliav5Goul,188478,248,48401170,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0248.jp2,https://www.biodiversitylibrary.org/page/48401170,sheet-birdsAustraliav5Goul-0248.jpg,crop-birdsAustraliav5Goul-0248.jpg,
V,61,Top-Knot Pigeon,Lopholaimus Antarcticus,Lopholaimus Antarcticus,birdsAustraliav5Goul,188478,252,48401174,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0252.jp2,https://www.biodiversitylibrary.org/page/48401174,sheet-birdsAustraliav5Goul-0252.jpg,crop-birdsAustraliav5Goul-0252.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,62,Little Green Pigeon,Chalcophaps chrysochlora,Chalcophaps chrysochlora,birdsAustraliav5Goul,188478,256,48401178,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0256.jp2,https://www.biodiversitylibrary.org/page/48401178,sheet-birdsAustraliav5Goul-0256.jpg,crop-birdsAustraliav5Goul-0256.jpg,
V,63,Wonga-wonga Pigeon,Leucosarcia picata,Leucosarcia picata,birdsAustraliav5Goul,188478,260,48401182,landscape,270,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0260.jp2,https://www.biodiversitylibrary.org/page/48401182,sheet-birdsAustraliav5Goul-0260.jpg,crop-birdsAustraliav5Goul-0260.jpg,
V,64,Bronze-winged Pigeon,Peristera chalcoptera,Peristera chalcoptera,birdsAustraliav5Goul,188478,264,48401186,landscape,270,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0264.jp2,https://www.biodiversitylibrary.org/page/48401186,sheet-birdsAustraliav5Goul-0264.jpg,crop-birdsAustraliav5Goul-0264.jpg,
V,65,Brush Bronze-winged Pigeon,Peristera elegans,Peristera elegans,birdsAustraliav5Goul,188478,268,48401190,landscape,270,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0268.jp2,https://www.biodiversitylibrary.org/page/48401190,sheet-birdsAustraliav5Goul-0268.jpg,crop-birdsAustraliav5Goul-0268.jpg,
V,66,Harlequin Bronzewing,Peristera histrionica,Peristera histrionica,birdsAustraliav5Goul,188478,272,48401194,landscape,270,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav5Goul/birdsAustraliav5Goul_0272.jp2,https://www.biodiversitylibrary.org/page/48401194,sheet-birdsAustraliav5Goul-0272.jpg,crop-birdsAustraliav5Goul-0272.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
